index,x(A/Hz/V/nm),yai0(V),yai1(V),yai3(V),yai4(V),yext(V),lambda(nm),freq(THz)
940,126.2442,0.1464,-0.0002210082351410403,-0.00012100823514103742,0.001975344829584169,,780.2491515813954,384.2265735148649
941,126.2657,0.1462,-0.00014676609607654212,-0.00014676609607654212,0.0022716392167291266,,780.2491715813954,384.2265636660477
942,126.2839,0.1459,-0.00016857042486846663,-6.857042486847764e-05,0.0028838512095680224,,780.249188511628,384.2265553289098
943,126.3035,0.1459,-0.00019205200972131908,-9.20520097213301e-05,0.003289310278779267,,780.249206744186,384.22654635045404
944,126.3217,0.1458,-0.00011385633851326848,-1.385633851326562e-05,0.0036015222716182516,,780.2492236744187,384.2265380133169
945,126.3391,0.1458,-0.00013470223527037306,-3.4702235270370196e-05,0.003717593077958714,,780.2492398604652,384.22653004264765
946,126.3607,0.1456,-0.00016057990021023372,-6.057990021023085e-05,0.0038134051134159908,,780.2492599534884,384.22652014802424
947,126.3799,0.1455,-0.00018358226904569008,-8.358226904568722e-05,0.0036207935893779464,,780.2492778139535,384.2265113528038
948,126.3983,0.1454,-0.00010562620584633753,-5.626205846334664e-06,0.0032320408788414356,,780.2492949302326,384.2265029240513
949,126.4176,0.1453,-0.0001287483786861221,-2.8748378686119236e-05,0.002838947003115766,,780.249312883721,384.2264940830233
950,126.4375,0.1455,-0.00015258937555204244,-5.2589375552039574e-05,0.0024429590172638793,,780.2493313953489,384.22648496714504
951,126.4544,0.1453,-0.00017283625228739496,2.7163747712610764e-05,0.002061441582042911,,780.2493471162791,384.22647722552017
952,126.4742,0.1454,-9.655744514892872e-05,3.442554851074142e-06,0.0019659359478787497,,780.2493655348837,384.2264681554512
953,126.4924,0.1456,-0.00011836177394088099,-1.8361773940878123e-05,0.002278147940717623,,780.2493824651164,384.22645981831744
955,126.5323,0.1453,-0.00016616357167704987,3.383642832295586e-05,0.0034856896173260377,,780.2494195813954,384.22644154075624
956,126.5513,0.1456,-8.89263325037637e-05,1.107366749623917e-05,0.0036940427966635214,,780.249437255814,384.22643283715627
957,126.5707,0.1459,-0.00011216830934793198,-1.2168309347929118e-05,0.0038004665692500383,,780.2494553023256,384.22642395032307
958,126.5897,0.146,-0.00013493107017464867,-3.4931070174645806e-05,0.0036088197485873996,,780.2494729767442,384.22641524672395
960,126.6278,0.1459,-8.057639583249065e-05,1.9423604167498332e-05,0.002625043755574541,,780.2495084186047,384.2263977937183
961,126.6469,0.1459,-0.00010345896066359106,-3.458960663602073e-06,0.002132914583224066,,780.2495261860465,384.226389044312
962,126.6661,0.1459,-0.00012646132949901967,-2.6461329499030684e-05,0.0019403030591861326,,780.2495440465117,384.2263802490976
963,126.6854,0.1457,-4.958350233882913e-05,-4.958350233884301e-05,0.0022472091834603303,,780.2495620000001,384.2263714080752
964,126.7035,0.1456,-7.126802712639768e-05,2.8731972873605183e-05,0.0026599035279870065,,780.2495788372094,384.226363116754
965,126.7224,0.145,-9.391098394878616e-05,6.0890160512167e-06,0.002968739059012071,,780.2495964186047,384.226354458966
966,126.7447,0.1449,-0.00012062727691911079,-2.062727691910793e-05,0.0033611746326554504,,780.2496171627907,384.2263442436929
967,126.7619,0.1449,-0.0001412335656675312,-4.123356566752834e-05,0.003678210142371352,,780.2496331627907,384.2263363646485
968,126.7808,0.1442,-0.00016387652248991968,3.6123477510072166e-05,0.003587045673396405,,780.249650744186,384.2263277068617
969,126.7994,0.1438,-0.00018616006729926804,1.3839932700723812e-05,0.0032973282594845887,,780.2496680465117,384.2263191865004
971,126.8373,0.1433,-0.00013156578494841198,6.843421505159375e-05,0.00221451696984698,,780.2497033023257,384.22630182512034
972,126.857,0.1434,-0.0001551671738056204,4.4832826194385333e-05,0.0019194936873704882,,780.249721627907,384.22629280086807
973,126.8765,0.1437,-0.00017852895465408913,2.1471045345916595e-05,0.0018254351082694353,,780.249739767442,384.2262838682329
974,126.896,0.1437,-0.00010189073550261052,-1.8907355026076544e-06,0.0017313765291682714,,780.2497579069768,384.22627493559816
975,126.9129,0.1438,-0.00012213761223796304,-2.213761223796018e-05,0.0020498590939472816,,780.2497736279071,384.22626719398176
976,126.931,0.1436,-0.00014382213702555935,5.617786297444638e-05,0.002362553438473969,,780.2497904651163,384.2262589026651
977,126.9483,0.1434,-0.00016454822977833572,3.545177022167001e-05,0.0027791065965021566,,780.2498065581395,384.2262509778159
978,126.9644,0.1432,-0.0001838366744788683,1.6163325521137417e-05,0.0032014479747827784,,780.2498215348837,384.2262436026674
979,126.9814,0.1432,-0.00010420335521857393,-4.20335521857107e-06,0.0035194481878741968,,780.2498373488372,384.2262358152439
981,127.0206,0.1428,-0.00015116652492427884,4.8833475075713006e-05,0.0034303663262964523,,780.2498738139535,384.2262178583626
982,127.0394,0.1429,-0.00017368967774231137,2.6310322257680485e-05,0.0031396842090091748,,780.2498913023256,384.22620924638943
983,127.059,0.1432,-0.00019717126259516382,2.82873740482803e-06,0.002645143278220463,,780.2499095348837,384.2262002679499
984,127.076,0.1435,-0.0002175379433348723,-1.7537943334880457e-05,0.0023631434913117255,,780.2499253488372,384.2261924805281
985,127.0957,0.1435,-0.00014113933219207786,5.886066780792787e-05,0.001868120208835311,,780.2499436744187,384.2261834562809
986,127.1165,0.1435,-0.00016605856509714634,3.394143490285939e-05,0.0017677910577940104,,780.2499630232559,384.22617392814215
987,127.1342,0.1435,-0.00018726387386734655,1.2736126132659176e-05,0.0019824148090714644,,780.2499794883721,384.226165820063
988,127.1542,0.1433,-0.0002112246747375951,-1.1224674737589369e-05,0.0024859444715317758,,780.2499980930234,384.226156658392
989,127.1733,0.1427,-0.00023410723956866775,6.589276043132697e-05,0.0027938152991815457,,780.2500158604652,384.2261479089966
990,127.1931,0.1422,-0.00015782843243024314,4.217156756976259e-05,0.0031983096650172738,,780.2500342790698,384.2261388389431
991,127.2121,0.142,-0.00018059119325698758,1.9408806743018148e-05,0.0034066628443546465,,780.2500519534884,384.22613013535687
992,127.2308,0.1416,-0.00020299454207066414,9.700545792934445e-05,0.0033164630787551053,,780.2500693488372,384.22612156919604
993,127.2505,0.1415,-0.00022659593092787256,7.340406907213604e-05,0.0030214397962786133,,780.2500876744186,384.22611254495223
994,127.2709,0.1413,-0.0002510359478155172,4.89640521844914e-05,0.0024230400519882345,,780.2501066511628,384.2261032000504
995,127.2899,0.1411,-0.00017379870864225877,2.620129135774696e-05,0.0019313932313255733,,780.2501243255814,384.2260944964658
996,127.3107,0.1412,-0.00019871794154732725,0.00010128205845268134,0.0016310640802844056,,780.2501436744186,384.22608496833146
997,127.3282,0.1408,-0.00021968364230878779,8.031635769122081e-05,0.0015466525349372984,,780.2501599534884,384.2260769518727
998,127.3462,0.1404,-0.00024124836309202813,5.8751636907980465e-05,0.001559829231151555,,780.2501766976744,384.2260687063726
999,127.3667,0.1405,-0.00016580818398402586,3.419181601597987e-05,0.002060947135173463,,780.2501957674419,384.22605931566454
1001,127.4031,0.1402,-0.00020941684156790263,9.058315843209208e-05,0.0029853711208514544,,780.2502296279071,384.22604264143285
1002,127.4226,0.1402,-0.00023277862241639913,6.722137758359559e-05,0.0032913125417502465,,780.2502477674419,384.2260337088094
1003,127.4422,0.1402,-0.0002562602072692516,4.373979273074313e-05,0.0033967716109614132,,780.250266,384.22602473037796
1004,127.4601,0.14,-0.0002777051240481082,2.2294875951886506e-05,0.0032104306588635056,,780.2502826511628,384.2260165306884
1005,127.4798,0.1399,-0.00020130651290531376,9.869348709469483e-05,0.0028154073763870247,,780.2503009767443,384.2260075064495
1006,127.4978,0.1398,-0.0002228712336885541,7.712876631145449e-05,0.0023285840726012808,,780.2503177209303,384.22599926095234
1007,127.518,0.1398,-0.00024707164256751457,5.292835743249402e-05,0.0018311490316862966,,780.250336511628,384.22599000767264
1008,127.5374,0.1399,-0.0002703136194116551,2.968638058835349e-05,0.0014375728042728686,,780.2503545581396,384.22598112085984
1009,127.5555,0.1399,-0.00029199814419922365,8.00185580078494e-06,0.0013502671487995443,,780.2503713953489,384.2259728295556
1010,127.5747,0.1402,-0.00031500051303468,-1.5000513034671425e-05,0.001457655624761467,,780.250389255814,384.22596403436035
1012,127.614,0.1404,-0.000262083486744738,3.791651325525669e-05,0.0021680914114961536,,780.2504258139535,384.2259460316961
1013,127.6323,0.1401,-0.00028400761954099074,1.5992380459003974e-05,0.002579821052647424,,780.2504428372093,384.2259376487767
1014,127.6511,0.1402,-0.000306530772359051,-6.530772359056303e-06,0.0028891389353601915,,780.2504603255815,384.2259290368161
1015,127.6704,0.1403,-0.0002296529451988466,-2.9652945198840874e-05,0.0029960450596344113,,780.2504782790699,384.2259201958145
1016,127.6897,0.1403,-0.00025277511803865893,4.7224881961335785e-05,0.003002951183908753,,780.2504962325581,384.2259113548133
1017,127.7109,0.1404,-0.00027817356696109574,2.1826433038898974e-05,0.002700692626116774,,780.2505159534884,384.2259016434549
1018,127.7291,0.1406,-0.000299977895753048,2.2104246946708095e-08,0.0023129046189556135,,780.250532883721,384.2258933063457
1019,127.7462,0.1407,-0.0002204643804971096,-2.046438049711774e-05,0.0019304224803593506,,780.2505487906977,384.22588547312813
1020,127.7652,0.1408,-0.00024322714132385403,-4.3227141323862184e-05,0.0014387756596966894,,780.2505664651163,384.2258767695534
1021,127.7873,0.1407,-0.0002697038262854945,-6.970382628550265e-05,0.001232175936715485,,780.2505870232559,384.22586664592217
1022,127.8065,0.1406,-0.0002927061951209231,7.293804879085486e-06,0.0014395644126773965,,780.2506048837209,384.2258578507317
1023,127.8235,0.1407,-0.0003130728758606316,-1.3072875860623001e-05,0.0017575646257687039,,780.2506206976744,384.22585006332383
1024,127.8439,0.141,-0.00023751289274830112,-3.751289274829539e-05,0.002159164881478326,,780.2506396744186,384.22584071843477
1025,127.8637,0.141,-0.00026123408560983774,-6.123408560983201e-05,0.002563659247314165,,780.2506580930233,384.22583164839585
1027,127.8999,0.1408,-0.0003046031351850026,-4.603135185007878e-06,0.0031890479363674284,,780.2506917674419,384.2258150658004
1028,127.919,0.1406,-0.000327485700016103,-2.7485700016108283e-05,0.003296918764017054,,780.2507095348838,384.22580631642063
1029,127.9372,0.1404,-0.00024929002880802464,-4.929002880803279e-05,0.0032091307568560268,,780.2507264651164,384.22579797931553
1030,127.9568,0.1403,-0.0002727716136608771,-7.277161366088525e-05,0.002914589826067182,,780.2507446976745,384.2257890008952
1031,127.9769,0.1403,-0.0002968522185354816,3.1477814645269886e-06,0.002217637136839923,,780.2507633953488,384.2257797934339
1032,127.997,0.1401,-0.0003209328234100861,-2.0932823410077517e-05,0.0018206844476126305,,780.2507820930233,384.225770585973
1033,128.0144,0.1396,-0.0003417787201671907,-4.177872016718209e-05,0.0014367552539530926,,780.2507982790698,384.2257626153356
1035,128.0537,0.1394,-0.0002888616938772487,1.1138306122746022e-05,0.0012471910406877673,,780.2508348372094,384.22574461269033
1036,128.0725,0.1394,-0.0003113848466952812,-1.1384846695286499e-05,0.0016565089234006347,,780.2508523255815,384.22573600073844
1037,128.092,0.1394,-0.00033474662754380546,-3.474662754381075e-05,0.0020624503442993602,,780.2508704651163,384.2257270681292
1038,128.1104,0.1394,-0.00035679056434441414,-5.6790564344419425e-05,0.00237369763376305,,780.2508875813954,384.22571863941107
1039,128.1309,0.1394,-0.0003813503852364425,-8.135038523644778e-05,0.0027748155377848582,,780.2509066511628,384.22570924872014
1040,128.1498,0.1395,-0.000403993342058831,-3.993342058847271e-06,0.002983651068809934,,780.2509242325582,384.2257005909616
1041,128.171,0.1397,-0.00032939179098130655,-2.939179098131184e-05,0.002981392511018033,,780.2509439534884,384.22569087961386
1042,128.188,0.1397,-0.00034975847172101504,-4.9758471721020325e-05,0.0028993927241093287,,780.2509597674419,384.22568309221276
1043,128.2083,0.1397,-0.00037407868460433147,-7.407868460433675e-05,0.0024014753315065307,,780.2509786511629,384.22567379314006
1045,128.2457,0.1397,-0.0003188853822317095,-1.8885382231700887e-05,0.0012210758003075584,,780.2510134418606,384.2256566608595
1046,128.2655,0.1397,-0.0003426065750932461,-4.260657509323751e-05,0.000925570166143308,,780.2510318604652,384.2256475908293
1047,128.2856,0.1399,-0.0003666871799678506,-6.668717996784201e-05,0.0009286174769160271,,780.2510505581396,384.22563838337476
1048,128.3045,0.14,-0.0003893301367902391,-8.93301367902305e-05,0.0014374530079410697,,780.2510681395349,384.22562972561946
1049,128.3237,0.1399,-0.00041233250562569546,-0.00011233250562568686,0.0019448414839030037,,780.2510860000001,384.22562093043973
1051,128.361,0.1399,-0.00035701939924868975,-5.7019399248695035e-05,0.002764924304391736,,780.2511206976744,384.2256038439722
1052,128.3801,0.14,-0.0003799019640798179,-7.99019640798232e-05,0.0026727951320412724,,780.2511384651164,384.22559509460194
1053,128.3982,0.1401,-0.00040158648886738646,-0.00010158648886739174,0.002485489476567959,,780.2511553023256,384.22558680331434
1054,128.4181,0.1404,-0.0004254274857333068,-0.00012542748573331208,0.002189501490716006,,780.2511738139535,384.22557768747913
1055,128.4362,0.1406,-0.0003471120105208725,-0.00014711201052088063,0.0017021958352426703,,780.2511906511628,384.22556939619227
1056,128.4582,0.1406,-0.000373468891478157,-7.346889147814839e-05,0.0011960784639491462,,780.2512111162791,384.2255593183855
1057,128.4753,0.1406,-0.00039395537622222143,-9.395537622221284e-05,0.0009135963253527613,,780.2512270232559,384.2255514851814
1058,128.4933,0.1405,-0.0004155200970054618,-0.00011552009700545318,0.0008267730215671398,,780.2512437674419,384.2255432397039
1059,128.5127,0.1404,-0.0003387620738495717,-0.00013876207384956596,0.0009331967941537678,,780.251030925,384.22564805148835
1060,128.5317,0.1406,-0.00036152483467631613,-6.152483467632142e-05,0.0013415499734910075,,780.250703175,384.22580944827484
1061,128.5521,0.1411,-0.0003859648515639885,-8.59648515639938e-05,0.001943150229200663,,780.250351275,384.2259827376071
1062,128.5716,0.1408,-0.000409326632412485,-0.0001093266324124903,0.002149091650099577,,780.2500149,384.22614838196785
1063,128.5884,0.1399,-0.00042945370514350933,-2.9453705143525633e-05,0.002368056566566301,,780.2497251,384.2262910910701
1064,128.6072,0.1398,-0.00035197685796155287,-5.1976857961558154e-05,0.002577374449279024,,780.2494008,384.22645078947687
1075,128.8187,0.1398,-0.00040536232716449627,-0.00010536232716450156,0.00245720062979754,,780.245752425,384.2282474057007
1076,128.8372,0.1398,-0.0004275260679694609,-0.0001275260679694662,0.0024679655675735046,,780.2454333,384.22840455732796
1077,128.8575,0.1399,-0.0004518462808527496,-0.00015184628085275487,0.00227004817497084,,780.245083125,384.2285769995316
1078,128.8762,0.14,-0.00047424962966648165,-0.00017424962966648694,0.00197984840937121,,780.24476055,384.22873585036854
1079,128.8961,0.1403,-0.0003980906265323436,-0.00019809062653235177,0.0014838604235193342,,780.2444172749999,384.2289048949864
1080,128.9152,0.1404,-0.000420973191363444,-0.00012097319136343543,0.0010917312511689592,,780.2440878,384.2290671439805
1081,128.9341,0.1403,-0.0004436161481858325,-0.0001436161481858239,0.0007005667821940453,,780.2437617749999,384.2292276941672
1090,129.1045,0.1419,-0.0004477621716004049,-0.00024776217160039915,0.0021786395063566055,,780.240822375,384.23067520032106
1112,129.5285,0.1413,-0.0008557311500498044,-0.0006557311500498125,0.001233468350516742,,780.2340277875,384.234021233498
1113,129.5476,0.1409,-0.00097861371488088,-0.0006786137148808852,0.001641339178166612,,780.23404641,384.2340120626626
1114,129.5671,0.1407,-0.0010019754957294041,-0.0007019754957294094,0.001747280599065315,,780.2340654225001,384.2340026997682
1115,129.5864,0.1405,-0.0010250976685691887,-0.000825097668569183,0.0015541867233396789,,780.23408424,384.23399343290396
1116,129.6064,0.1404,-0.0011490584694394262,-0.0008490584694394315,0.0011577163857999784,,780.23410374,384.2339838299363
1117,129.6227,0.1405,-0.0011685865221486985,-0.0009685865221486928,0.0006790930607051826,,780.2341196325001,384.23397600351797
1118,129.6423,0.1406,-0.0012920681070015538,-0.0009920681070015452,0.00018455212991635994,,780.2341387425,384.23396659261056
1119,129.6626,0.1411,-0.0013163883198848425,-0.0011163883198848507,-1.3365262686249046e-05,,780.234158535,384.2339568455997
1120,129.6807,0.141,-0.0014380728446724417,-0.001238072844672436,-6.709181596398217e-07,,780.2341761825,384.2339481549156
1121,129.6998,0.141,-0.001560955409503545,-0.0012609554095035364,0.00040719990949000806,,780.234194805,384.23393898408364
1122,129.7192,0.141,-0.0016841973863476883,-0.0013841973863476936,0.0009136236820766475,,780.2342137200001,384.23392966920755
1123,129.7394,0.1408,-0.00180839779522661,-0.0015083977952266153,0.0014161886411616642,,780.2342334150001,384.2339199702135
1124,129.7594,0.1405,-0.0019323585960968892,-0.0016323585960968806,0.0014197183036219752,,780.2342529150001,384.2339103672495
1125,129.7773,0.1402,-0.0021538035128757516,-0.001753803512875754,0.001633377351524079,,780.2342703675,384.2339017725971
1126,129.794,0.1398,-0.0022738107816024505,-0.001973810781602456,0.0016528246196783614,,780.2342866500001,384.2338937541229
1127,129.8165,0.14,-0.002500766682581451,-0.0021007666825814536,0.0014442954899464566,,780.2343085875001,384.2338829507899
1128,129.8352,0.1405,-0.0026231700313951306,-0.002323170031395136,0.001154095724346882,,780.2343268200001,384.2338739720203
1129,129.8517,0.1402,-0.0028429376921130928,-0.002542937692113098,0.000674507695876736,,780.2343429075,384.2338660495769
1130,129.8719,0.1399,-0.003067138100992073,-0.0027671381009920643,0.00017707265496164082,,780.2343626025,384.233856350586
1131,129.8919,0.1401,-0.0032910989018622994,-0.0029910989018622908,-0.00021939768257794867,,780.2343821025,384.23384674762514
1132,129.911,0.1404,-0.0035139814666933916,-0.003313981466693386,-0.0005115268549282792,,780.234400725,384.23383757679807
1133,129.9288,0.1405,-0.0038353065794679286,-0.00353530657946792,-0.000497385455338506,,780.2344180800001,384.2338290301637
1134,129.9478,0.1405,-0.004058069340294665,-0.00375806934029467,-0.00028903227600113324,,780.234436605,384.2338199073522
1135,129.9661,0.1403,-0.004279993473090979,-0.003979993473090984,0.00012269736515002627,,780.2344544475001,384.2338111206447
1136,129.9868,0.1386,-0.004604792901991658,-0.004304792901991664,0.0005228505657966509,,780.23447463,384.2338011815826
1137,130.005,0.1382,-0.0050265972307835805,-0.004626597230783583,0.0009350625586355688,,780.2344923750001,384.2337924428908
1138,130.024,0.138,-0.0053493599916103335,-0.005049359991610339,0.0010434157379729525,,780.2345109,384.23378332008105
1139,130.043,0.1375,-0.005772122752437103,-0.005372122752437106,0.0010517689173102918,,780.234529425,384.2337741972717
1140,130.0641,0.1369,-0.006197401397355182,-0.005797401397355184,0.0007499927112060156,,780.2345499975,384.2337640661524
1141,130.0844,0.1366,-0.006621721610238496,-0.006221721610238498,0.00035207531860331764,,780.23456979,384.23375431915184
1142,130.1033,0.1366,-0.007144364567060885,-0.006744364567060887,-0.0001390891503716407,,780.2345882175,384.23374524435866
1143,130.1229,0.1364,-0.007567846151913735,-0.007167846151913737,-0.0005336300811603634,,780.2346073275,384.2337358334625
1144,130.1414,0.1361,-0.008090009892718728,-0.00769000989271873,-0.0008228651433846434,,780.234625365,384.23372695072925
1145,130.1615,0.1357,-0.008514090497593343,-0.008114090497593332,-0.0010198178326119023,,780.2346449625,384.23371729976014
1146,130.1819,0.1352,-0.00903853051448101,-0.008538530514481016,-0.0011182175769023917,,780.2346648525,384.23370750474726
1147,130.1996,0.1345,-0.009559735823251182,-0.009059735823251182,-0.0012035938256249046,,780.2346821100001,384.23369900613346
1148,130.2189,0.1338,-0.01018285799609097,-0.00968285799609097,-0.0009966877013505293,,780.2347009275001,384.2336897392839
1149,130.2388,0.1327,-0.010806698992956859,-0.010306698992956859,-0.0005926756872025041,,780.2347203300001,384.23368018434616
1150,130.258,0.1318,-0.011529701361792315,-0.010929701361792318,-0.00018528721124055902,,780.23473905,384.23367096551226
1151,130.2752,0.131,-0.012250307650540734,-0.011650307650540738,0.00023174829847533163,,780.23475582,384.23366270697386
1152,130.2948,0.1304,-0.012973789235393586,-0.01237378923539359,0.0003372073676865539,,780.2347749300001,384.23365329608174
1153,130.3143,0.1293,-0.013797151016242085,-0.013097151016242085,0.000343148788585379,,780.2347939425,384.23364393320486
1154,130.3349,0.1278,-0.014621830641138443,-0.013821830641138441,-5.621565908037196e-05,,780.2348140275001,384.2336340421661
1155,130.354,0.1273,-0.015344713205969543,-0.01454471320596954,-0.000448344831430747,,780.23483265,384.23362487134915
1156,130.3728,0.1267,-0.016067236358787575,-0.015267236358787573,-0.0010390269487179915,,780.23485098,384.2336158445769
1157,130.3909,0.1272,-0.016788920883575142,-0.015888920883575144,-0.0015263326041912162,,780.2348686275001,384.23360715390817
1158,130.4112,0.1265,-0.01761324109645846,-0.01661324109645846,-0.0018242499967939807,,780.2348884200001,384.2335974069156
1159,130.4304,0.1265,-0.01843624346529389,-0.01743624346529389,-0.001916861520831925,,780.23490714,384.2335881880856
1160,130.4495,0.1255,-0.019259126030124987,-0.018259126030124986,-0.0016089906931822662,,780.2349257625001,384.23357901727076
1161,130.468,0.1236,-0.020181289770929985,-0.01908128977092998,-0.0013982257554064348,,780.2349438000001,384.23357013454483
1162,130.4881,0.1233,-0.021205370375804583,-0.020105370375804586,-0.0009951784446338152,,780.2349633975001,384.23356048358363
1163,130.507,0.1217,-0.022028013332626974,-0.021028013332626973,-0.0005863429136087617,,780.2349818250001,384.2335514087996
1164,130.5266,0.1214,-0.022951494917479824,-0.022051494917479826,-0.0003808838443974949,,780.235000935,384.233541997913
1165,130.5456,0.1201,-0.02397425767830657,-0.02297425767830657,-0.00037253066506015564,,780.2350194600001,384.2335328751151
1166,130.5634,0.1183,-0.0249955827910811,-0.023895582791081102,-0.0007583892654705049,,780.2350368150001,384.23352432849435
1167,130.5847,0.1177,-0.025921101044007917,-0.024921101044007916,-0.0010611301749500757,,780.2350575825001,384.23351410135876
1168,130.6009,0.1162,-0.02684050929271281,-0.025740509292712807,-0.0014392711483571796,,780.2350733775,384.23350632297434
1169,130.6205,0.1151,-0.027863990877565664,-0.026663990877565658,-0.0020338120791460468,,780.2350924875001,384.2334969120899
1170,130.6404,0.1138,-0.028887831874431585,-0.02768783187443158,-0.002429800064997878,,780.2351118900001,384.2334873571617
1171,130.6618,0.1123,-0.029913469931362728,-0.028613469931362732,-0.002833023326165307,,780.2351327550001,384.23347708201334
1172,130.6802,0.111,-0.030935513868163393,-0.029535513868163395,-0.002921776036701851,,780.235150695,384.2334682473069
1173,130.6966,0.1098,-0.03185516172487697,-0.030455161724876965,-0.0029008817134841824,,780.2351666850001,384.23346037289485
1174,130.7161,0.1083,-0.03277852350572549,-0.03137852350572549,-0.0027949402925853684,,780.2351856975,384.2334510100274
1175,130.7357,0.1068,-0.033702005090578344,-0.032102005090578346,-0.0024894812233742236,,780.2352048075,384.23344159914564
1176,130.7572,0.1064,-0.03452776295151388,-0.03302776295151388,-0.0019931868362293437,,780.23522577,384.2334312759851
1177,130.7738,0.106,-0.03544765041623616,-0.03394765041623616,-0.001673257216387114,,780.2352419550001,384.23342330554516
1178,130.7887,0.105,-0.036465501212884506,-0.0348655012128845,-0.0014451276178542027,,780.2352564825001,384.2334161513554
1179,130.8085,0.1034,-0.03738922240574607,-0.03578922240574607,-0.0013406332520184416,,780.2352757875001,384.233406644446
1180,130.8298,0.1021,-0.038314740658672894,-0.03661474065867289,-0.0014433741614980344,,780.2352965550001,384.23339641731667
1181,130.8483,0.101,-0.03923690439947786,-0.03753690439947785,-0.0017326092237222035,,780.2353145925,384.2333875345992
1182,130.8668,0.1006,-0.04005906814028288,-0.038259068140282876,-0.0022218442859464616,,780.23533263,384.23337865188216
1183,130.8852,0.0998,-0.04078111207708349,-0.03908111207708348,-0.0028105969964827837,,780.23535057,384.2333698171801
1184,130.9046,0.0985,-0.041704354053927625,-0.039804354053927626,-0.003504173223896123,,780.2353694850001,384.23336050233166
1185,130.9236,0.0975,-0.04232711681475437,-0.04052711681475436,-0.003795820044558751,,780.2353880100001,384.23335137954246
1186,130.9428,0.0966,-0.04305011918358982,-0.04115011918358982,-0.0037884315685969283,,780.23540673,384.2333421607243
1187,130.963,0.0958,-0.04377431959246876,-0.04187431959246876,-0.0034858666095118895,,780.235426425,384.2333324617598
1188,130.9804,0.0954,-0.04439516548922589,-0.04249516548922589,-0.0029697958031713045,,780.23544339,384.23332410720667
1189,131.001,0.0948,-0.04501984511412224,-0.04311984511412224,-0.00246916025083721,,780.2354634750001,384.2333142161844
1190,131.02,0.0943,-0.04564260787494902,-0.043642607874949016,-0.0022608070714998374,,780.235482,384.2333050933974
1191,131.0393,0.0935,-0.04626573004778878,-0.044265730047788776,-0.0020539009472255176,,780.2355008175001,384.2332958265668
1192,131.0595,0.093,-0.046789930456667767,-0.044789930456667765,-0.002051335988140557,,780.2355205125001,384.2332861276047
1193,131.0792,0.0928,-0.047413531845524916,-0.04531353184552492,-0.0020463592706169154,,780.23553972,384.23327666871637
1194,131.0993,0.0927,-0.04793761245039955,-0.04583761245039955,-0.0022433119598442852,,780.2355593175,384.2332670177699
1195,131.1181,0.0925,-0.048360135603217586,-0.046360135603217584,-0.0026339940771315518,,780.2355776475,384.2332579910144
1196,131.136,0.0925,-0.04888158051999647,-0.046781580519996466,-0.003020335029229493,,780.2355951000001,384.23324939639116
1197,131.1539,0.0921,-0.04920302543677532,-0.04720302543677532,-0.003706675981327401,,780.2356125525,384.23324080176843
1198,131.1764,0.0925,-0.049629981337754384,-0.047529981337754386,-0.00421520511105955,,780.23563449,384.2332299984721
1199,131.1937,0.0928,-0.04995070743050717,-0.04795070743050717,-0.004398651953031352,,780.2356513575,384.23322169193807
1200,131.2122,0.0937,-0.05027287117131213,-0.048272871171312126,-0.004387887015255498,,780.2356693950001,384.2332128092286
1201,131.2319,0.095,-0.050496472560169335,-0.04849647256016934,-0.003882910297731912,,780.2356886025001,384.23320335034384
1202,131.2532,0.098,-0.05062199081309616,-0.048821990813096156,-0.0032856512072116373,,780.2357093700001,384.2331931232254
1203,131.2703,0.1044,-0.05054247729784022,-0.04894247729784022,-0.0028681333458079328,,780.2357260425,384.23318491272227
1204,131.2901,0.1229,-0.05016619849070176,-0.04916619849070176,-0.0025636389799721937,,780.2357453475,384.2331754058242
1205,131.3081,0.2026,-0.047387763211484996,-0.049287763211484995,-0.002550462283757826,,780.2357628975001,384.2331667631901
1206,131.3275,0.1826,-0.04821100518832914,-0.04941100518832914,-0.002744038511171276,,780.2357818125,384.23315744835156
1207,131.3468,0.1375,-0.04993412736116895,-0.04953412736116895,-0.003237132386897046,,780.2358006300001,384.23314818152807
1208,131.3645,0.1312,-0.050255332669939125,-0.049555332669939126,-0.0036225086356195813,,780.2358178875,384.23313968293905
1209,131.3814,0.1363,-0.05017557954667451,-0.049575579546674506,-0.0040040260708406605,,780.2358343650001,384.2331315684674
1210,131.4002,0.1507,-0.04959810269949254,-0.04959810269949254,-0.004494708188127805,,780.2358526950001,384.2331225417183
1211,131.4204,0.1818,-0.04852230310837147,-0.04962230310837147,-0.004692143229042767,-0.04962230310837147,780.23587239,384.2331128427649
1212,131.4408,0.247,-0.04614674312525914,-0.04954674312525914,-0.004890542973333134,,780.23589228,384.2331030477828
1213,131.4583,0.4049,-0.04036770882602063,-0.049467708826020626,-0.004674954518680385,,780.2359093425,384.233094645225
1214,131.4785,0.6133,-0.032791909234899566,-0.04929190923489957,-0.003972389559595335,,780.2359290375,384.23308494627304
1215,131.4989,0.3698,-0.04141634925178721,-0.04921634925178721,-0.003570789303885713,,780.2359489275001,384.2330751512923
1216,131.518,0.2846,-0.04433923181661831,-0.049139231816618306,-0.003062918476236076,,780.23596755,384.23306598050203
1217,131.5407,0.3476,-0.04196642732560606,-0.048966427325606056,-0.0029724123093435306,,780.2359896825001,384.23305508118636
